Frequency,Filter,Threshold,Frame Bitrate,FPS,Start Time,End Time,Avg Energy
2.1,edge,0.000000,2700,29.000,7099.643,7118.574,6.286180263157895
2.1,edge,0.000000,3000,29.000,7128.575,7147.258,6.326921621621622
2.1,edge,0.000400,100,29.000,7157.260,7176.302,6.24246447368421
2.1,edge,0.000400,400,29.000,7186.303,7205.046,6.366001333333334
2.1,edge,0.000400,700,29.000,7215.047,7233.974,6.259588157894737
2.1,edge,0.000400,1000,29.000,7243.976,7262.826,6.3037013333333345
2.1,edge,0.000400,1300,29.000,7272.827,7291.430,6.395416216216217
2.1,edge,0.000400,1600,29.000,7301.431,7320.374,6.276936842105264
2.1,edge,0.000400,1900,29.000,7330.375,7349.326,6.330117105263155
2.1,edge,0.000400,2100,29.000,7359.327,7378.094,6.3683293333333335
2.1,edge,0.000400,2400,29.000,7388.095,7406.986,6.37518
2.1,edge,0.000400,2700,29.000,7416.988,7435.958,6.230914473684211
2.1,edge,0.000400,3000,29.000,7445.959,7464.706,6.367606666666669
2.1,edge,0.000800,100,29.000,7474.708,7493.746,6.440902631578947
2.1,edge,0.000800,400,29.000,7503.747,7522.530,6.377672
2.1,edge,0.000800,700,29.000,7532.531,7551.618,6.468378947368421
2.1,edge,0.000800,1000,29.000,7561.619,7580.746,6.4566
2.1,edge,0.000800,1300,29.000,7590.748,7609.654,6.46492933333333
2.1,edge,0.000800,1600,29.000,7619.655,7638.602,6.41675657894737
2.1,edge,0.000800,1900,29.000,7648.603,7667.566,6.404028947368421
2.1,edge,0.000800,2100,29.000,7677.567,7696.518,6.413018421052633
2.1,edge,0.000800,2400,29.000,7706.519,7725.478,6.481450666666668
2.1,edge,0.000800,2700,29.000,7735.479,7754.554,6.3773039473684205
2.1,edge,0.000800,3000,29.000,7764.555,7783.626,6.463072368421052
2.1,edge,0.001200,100,29.000,7793.628,7812.850,6.426962337662338
2.1,edge,0.001200,400,29.000,7822.851,7841.854,6.502419736842105
2.1,edge,0.001200,700,29.000,7851.855,7870.850,6.461182894736842
2.1,edge,0.001200,1000,29.000,7880.851,7899.814,6.537279999999999
2.1,edge,0.001200,1300,29.000,7909.815,7928.706,6.5826720000000005
2.1,edge,0.001200,1600,29.000,7938.708,7957.686,6.5266052631578955
2.1,edge,0.001200,1900,29.000,7967.687,7986.654,6.552722368421055
2.1,edge,0.001200,2100,29.000,7996.655,8015.734,6.5371675324675325
2.1,edge,0.001200,2400,29.000,8025.735,8044.754,6.538754666666666
2.1,edge,0.001200,2700,29.000,8054.755,8073.758,6.502780263157896
2.1,edge,0.001200,3000,29.000,8083.759,8102.822,6.577196052631576
2.1,edge,0.001600,100,29.000,8112.824,8132.006,6.572993506493506
2.1,edge,0.001600,400,29.000,8142.007,8161.162,6.529123684210523
2.1,edge,0.001600,700,29.000,8171.164,8190.478,6.541689610389611
2.1,edge,0.001600,1000,29.000,8200.479,8219.614,6.491279220779222
2.1,edge,0.001600,1300,29.000,8229.615,8248.870,6.5144776315789485
2.1,edge,0.001600,1600,29.000,8258.871,8278.062,6.496738961038962
2.1,edge,0.001600,1900,29.000,8288.063,8307.378,6.569688311688308
2.1,edge,0.001600,2100,29.000,8317.379,8336.547,6.535215789473685
2.1,edge,0.001600,2400,29.000,8346.548,8365.654,6.518871428571431
2.1,edge,0.001600,2700,29.000,8375.655,8394.526,6.604262666666667
2.1,edge,0.001600,3000,29.000,8404.528,8423.542,6.627833333333333
2.1,edge,0.002000,100,29.000,8433.544,8452.814,6.590601298701297
2.1,edge,0.002000,400,29.000,8462.815,8482.079,6.599557142857143
2.1,edge,0.002000,700,29.000,8492.080,8511.298,6.5189350649350635
2.1,edge,0.002000,1000,29.000,8521.299,8540.562,6.595558441558442
2.1,edge,0.002000,1300,29.000,8550.563,8569.822,6.532777631578947
2.1,edge,0.002000,1600,29.000,8579.823,8598.990,6.572190909090911
2.1,edge,0.002000,1900,29.000,8608.991,8628.198,6.567878947368422
2.1,edge,0.002000,2100,29.000,8638.199,8657.534,6.563423076923076
2.1,edge,0.002000,2400,29.000,8667.536,8686.794,6.622603947368421
2.1,edge,0.002000,2700,29.000,8696.795,8716.042,6.541044155844157
2.1,edge,0.002000,3000,29.000,8726.043,8745.310,6.5800116883116875
2.1,edge,0.002400,100,29.000,8755.312,8774.702,6.5425974025974
2.1,edge,0.002400,400,29.000,8784.703,8804.062,6.58959358974359
2.1,edge,0.002400,700,29.000,8814.063,8833.398,6.624144155844156
2.1,edge,0.002400,1000,29.000,8843.399,8862.822,6.554759740259742
2.1,edge,0.002400,1300,29.000,8872.823,8892.119,6.6785571428571435
2.1,edge,0.002400,1600,29.000,8902.120,8921.478,6.532029870129872
2.1,edge,0.002400,1900,29.000,8931.479,8950.806,6.602532467532469
2.1,edge,0.002400,2100,29.000,8960.808,8980.146,6.559596103896106
2.1,edge,0.002400,2400,29.000,8990.147,9009.526,6.572088461538461
2.1,edge,0.002400,2700,29.000,9019.527,9038.810,6.563757142857146
2.1,edge,0.002400,3000,29.000,9048.811,9068.254,6.706776623376623
2.1,edge,0.002800,100,29.000,9078.256,9097.400,6.692620779220781
2.1,edge,0.002800,400,29.000,9107.401,9126.442,6.590055263157895
2.1,edge,0.002800,700,29.000,9136.443,9155.541,6.6046078947368425
2.1,edge,0.002800,1000,29.000,9165.542,9184.934,6.612796103896105
2.1,edge,0.002800,1300,29.000,9194.935,9213.962,6.693571052631578
2.1,edge,0.002800,1600,29.000,9223.963,9243.378,6.636183333333336
2.1,edge,0.002800,1900,29.000,9253.379,9273.014,6.621107594936709
2.1,edge,0.002800,2100,29.000,9283.015,9302.194,6.646863157894737
2.1,edge,0.002800,2400,29.000,9312.196,9331.472,6.576637662337664
2.1,edge,0.002800,2700,29.000,9341.473,9360.950,6.641665384615383
2.1,edge,0.002800,3000,29.000,9370.951,9390.146,6.595075324675324
2.1,edge,0.003200,100,29.000,9400.148,9419.270,6.631962337662339
2.1,edge,0.003200,400,29.000,9429.271,9448.546,6.692375324675326
2.1,edge,0.003200,700,29.000,9458.547,9477.802,6.731559210526315
2.1,edge,0.003200,1000,29.000,9487.803,9507.062,6.692625974025973
2.1,edge,0.003200,1300,29.000,9517.063,9536.270,6.600927272727273
2.1,edge,0.003200,1600,29.000,9546.271,9565.582,6.703327272727273
2.1,edge,0.003200,1900,29.000,9575.583,9594.858,6.660949350649349
2.1,edge,0.003200,2100,29.000,9604.859,9624.210,6.70405194805195
2.1,edge,0.003200,2400,29.000,9634.211,9653.486,6.663575324675324
2.1,edge,0.003200,2700,29.000,9663.487,9682.766,6.626536363636365
2.1,edge,0.003200,3000,29.000,9692.767,9711.970,6.616398684210526
