Frequency,Filter,Threshold,Frame Bitrate,FPS,Start Time,End Time,Avg Energy
2.4,edge,0.001200,700,29.000,1013.075,1032.080,7.897613157894741
2.4,edge,0.001200,1000,29.000,1042.081,1060.987,7.926513333333334
2.4,edge,0.001200,1300,29.000,1070.988,1089.995,7.89741052631579
2.4,edge,0.001200,1600,29.000,1099.999,1118.827,8.034299999999998
2.4,edge,0.001200,1900,29.000,1128.828,1147.901,8.024693421052634
2.4,edge,0.001200,2100,29.000,1157.902,1176.967,8.018052631578954
2.4,edge,0.001200,2400,29.000,1186.968,1205.957,7.98710789473684
2.4,edge,0.001200,2700,29.000,1215.958,1234.889,7.876
2.4,edge,0.001200,3000,29.000,1244.890,1263.722,8.009965333333335
2.4,edge,0.001600,100,29.000,1273.724,1292.781,7.894980263157895
2.4,edge,0.001600,400,29.000,1302.782,1321.788,7.75599342105263
2.4,edge,0.001600,700,29.000,1331.789,1350.861,7.772980263157896
2.4,edge,0.001600,1000,29.000,1360.862,1379.916,7.86217894736842
2.4,edge,0.001600,1300,29.000,1389.917,1408.954,7.815788157894737
2.4,edge,0.001600,1600,29.000,1418.955,1438.090,7.896677631578946
2.4,edge,0.001600,1900,29.000,1448.091,1467.000,7.756092000000003
2.4,edge,0.001600,2100,29.000,1477.001,1495.839,7.6636906666666675
2.4,edge,0.001600,2400,29.000,1505.839,1524.743,7.780800000000001
2.4,edge,0.001600,2700,29.000,1534.744,1553.693,7.907046666666665
2.4,edge,0.001600,3000,29.000,1563.694,1582.604,7.723642666666669
2.4,edge,0.002000,100,29.000,1592.648,1611.588,7.847853333333334
2.4,edge,0.002000,400,29.000,1621.589,1640.643,7.686311842105265
2.4,edge,0.002000,700,29.000,1650.644,1669.685,7.856715789473686
2.4,edge,0.002000,1000,29.000,1679.686,1698.812,7.8054986842105265
2.4,edge,0.002000,1300,29.000,1708.814,1727.805,7.836381578947369
2.4,edge,0.002000,1600,29.000,1737.806,1756.857,7.816682894736842
2.4,edge,0.002000,1900,29.000,1766.858,1786.051,7.776444736842106
2.4,edge,0.002000,2100,29.000,1796.052,1815.184,7.801210389610391
2.4,edge,0.002000,2400,29.000,1825.185,1844.159,7.860233333333334
2.4,edge,0.002000,2700,29.000,1854.160,1873.083,7.634428947368425
2.4,edge,0.002000,3000,29.000,1883.084,1902.080,7.833593333333333
2.4,edge,0.002400,100,29.000,1912.082,1931.254,7.789605194805197
2.4,edge,0.002400,400,29.000,1941.255,1960.281,7.7736723684210505
2.4,edge,0.002400,700,29.000,1970.282,1989.330,7.821653947368422
2.4,edge,0.002400,1000,29.000,1999.331,2018.544,7.749789473684208
2.4,edge,0.002400,1300,29.000,2028.545,2047.759,7.8777246753246795
2.4,edge,0.002400,1600,29.000,2057.760,2076.951,7.902723684210531
2.4,edge,0.002400,1900,29.000,2086.952,2106.070,7.782466233766231
2.4,edge,0.002400,2100,29.000,2116.071,2135.122,7.791660000000002
2.4,edge,0.002400,2400,29.000,2145.122,2164.123,7.842571052631577
2.4,edge,0.002400,2700,29.000,2174.124,2193.067,7.821086842105265
2.4,edge,0.002400,3000,29.000,2203.068,2222.237,7.873914473684211
2.4,edge,0.002800,100,29.000,2232.240,2251.382,7.779198684210525
2.4,edge,0.002800,400,29.000,2261.383,2280.548,7.767549350649349
2.4,edge,0.002800,700,29.000,2290.549,2309.701,7.801961842105264
2.4,edge,0.002800,1000,29.000,2319.702,2338.807,7.834517105263158
2.4,edge,0.002800,1300,29.000,2348.808,2367.964,7.8646727272727315
2.4,edge,0.002800,1600,29.000,2377.965,2397.118,7.901248684210526
2.4,edge,0.002800,1900,29.000,2407.119,2426.466,7.768561038961036
2.4,edge,0.002800,2100,29.000,2436.467,2455.473,7.697418421052629
2.4,edge,0.002800,2400,29.000,2465.474,2484.575,7.770136842105266
2.4,edge,0.002800,2700,29.000,2494.576,2513.631,7.854507894736844
2.4,edge,0.002800,3000,29.000,2523.632,2542.583,7.820759210526319
2.4,edge,0.003200,100,29.000,2552.585,2571.699,7.834019736842102
2.4,edge,0.003200,400,29.000,2581.700,2600.909,7.742288311688314
2.4,edge,0.003200,700,29.000,2610.910,2630.126,7.829803947368421
2.4,edge,0.003200,1000,29.000,2640.127,2659.329,7.705725974025975
2.4,edge,0.003200,1300,29.000,2669.331,2688.385,7.844214473684211
2.4,edge,0.003200,1600,29.000,2698.386,2717.480,7.7095710526315795
2.4,edge,0.003200,1900,29.000,2727.481,2746.626,7.767107894736841
2.4,edge,0.003200,2100,29.000,2756.627,2775.810,7.725458441558441
2.4,edge,0.003200,2400,29.000,2785.811,2804.894,7.761582894736843
2.4,edge,0.003200,2700,29.000,2814.895,2833.949,7.726255263157894
2.4,edge,0.003200,3000,29.000,2843.950,2863.159,7.742836842105265
2.4,edge,0.003600,100,29.000,2873.161,2892.384,7.813184210526316
2.4,edge,0.003600,400,29.000,2902.385,2921.558,7.7244987012987
2.4,edge,0.003600,700,29.000,2931.558,2950.639,7.735526315789472
2.4,edge,0.003600,1000,29.000,2960.640,2979.943,7.727055844155844
2.4,edge,0.003600,1300,29.000,2989.944,3009.140,7.772448684210528
2.4,edge,0.003600,1600,29.000,3019.141,3038.416,7.704276623376624
2.4,edge,0.003600,1900,29.000,3048.417,3067.641,7.7242324675324685
2.4,edge,0.003600,2100,29.000,3077.642,3096.823,7.667239473684212
2.4,edge,0.003600,2400,29.000,3106.824,3125.969,7.655445454545454
2.4,edge,0.003600,2700,29.000,3135.970,3155.176,7.73713684210526
2.4,edge,0.003600,3000,29.000,3165.178,3184.297,7.680181818181816
2.4,edge,0.004000,100,29.000,3194.299,3213.160,7.663977333333337
2.4,edge,0.004000,400,29.000,3223.161,3242.397,7.752551315789475
2.4,edge,0.004000,700,29.000,3252.398,3271.593,7.660932467532469
2.4,edge,0.004000,1000,29.000,3281.593,3300.867,7.646161038961039
2.4,edge,0.004000,1300,29.000,3310.868,3330.094,7.62680779220779
2.4,edge,0.004000,1600,29.000,3340.095,3359.268,7.625942105263157
2.4,edge,0.004000,1900,29.000,3369.269,3388.534,7.5951610389610344
2.4,edge,0.004000,2100,29.000,3398.535,3417.861,7.463668831168833
2.4,edge,0.004000,2400,29.000,3427.861,3447.090,7.399867532467531
2.4,edge,0.004000,2700,29.000,3457.091,3476.346,7.463823376623375
2.4,edge,0.004000,3000,29.000,3486.347,3505.600,7.487965789473685
